timestamp,emotion,reason
2025-07-13 10:59:39,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:40,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:40,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 10:59:40,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:41,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 10:59:41,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:42,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:42,angry,Webcam: Frustration or irritation detected.
2025-07-13 10:59:42,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:43,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 10:59:43,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:43,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:44,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 10:59:44,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:44,neutral,Webcam: Calm and composed.
2025-07-13 10:59:44,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:45,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:45,neutral,Webcam: Calm and composed.
2025-07-13 10:59:45,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:46,neutral,Webcam: Calm and composed.
2025-07-13 10:59:46,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:47,neutral,Webcam: Calm and composed.
2025-07-13 10:59:47,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:47,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:48,neutral,Webcam: Calm and composed.
2025-07-13 10:59:48,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:48,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:49,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 10:59:49,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:49,neutral,Webcam: Calm and composed.
2025-07-13 10:59:50,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:50,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:50,neutral,Webcam: Calm and composed.
2025-07-13 10:59:51,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:51,neutral,Webcam: Calm and composed.
2025-07-13 10:59:51,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:52,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:52,neutral,Webcam: Calm and composed.
2025-07-13 10:59:52,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:53,neutral,Webcam: Calm and composed.
2025-07-13 10:59:53,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:53,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:53,neutral,Webcam: Calm and composed.
2025-07-13 10:59:54,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:54,neutral,Webcam: Calm and composed.
2025-07-13 10:59:55,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:55,neutral,Webcam: Calm and composed.
2025-07-13 10:59:55,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:56,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:56,neutral,Webcam: Calm and composed.
2025-07-13 10:59:56,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:57,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:57,neutral,Webcam: Calm and composed.
2025-07-13 10:59:57,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:58,neutral,Webcam: Calm and composed.
2025-07-13 10:59:58,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:58,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:58,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 10:59:59,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 10:59:59,neutral,Webcam: Calm and composed.
2025-07-13 11:00:00,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:00,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:00,neutral,Webcam: Calm and composed.
2025-07-13 11:00:01,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:01,neutral,Webcam: Calm and composed.
2025-07-13 11:00:01,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:02,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:02,neutral,Webcam: Calm and composed.
2025-07-13 11:00:02,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:03,neutral,Webcam: Calm and composed.
2025-07-13 11:00:03,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:03,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:04,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 11:00:04,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:04,fear,Webcam: Feeling of apprehension or anxiety.
2025-07-13 11:00:04,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:05,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:05,fear,Webcam: Feeling of apprehension or anxiety.
2025-07-13 11:00:05,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:06,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:06,fear,Webcam: Feeling of apprehension or anxiety.
2025-07-13 11:00:06,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:07,neutral,Webcam: Calm and composed.
2025-07-13 11:00:07,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:07,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:08,fear,Webcam: Feeling of apprehension or anxiety.
2025-07-13 11:00:08,Happy,Sign detected: Thumbs Up (webcam)
2025-07-13 11:00:09,fear,Webcam: Feeling of apprehension or anxiety.
2025-07-13 11:00:09,Happy,Sign detected: Thumbs Up (webcam)
2025-07-13 11:00:09,Happy,Sign detected: Thumbs Up (webcam)
2025-07-13 11:00:09,fear,Webcam: Feeling of apprehension or anxiety.
2025-07-13 11:00:10,Happy,Sign detected: Thumbs Up (webcam)
2025-07-13 11:00:10,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 11:00:10,Happy,Sign detected: Thumbs Up (webcam)
2025-07-13 11:00:11,Happy,Sign detected: Thumbs Up (webcam)
2025-07-13 11:00:11,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 11:00:11,Happy,Sign detected: Thumbs Up (webcam)
2025-07-13 11:00:12,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 11:00:12,Happy,Sign detected: Thumbs Up (webcam)
2025-07-13 11:00:13,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:13,happy,"Webcam: Positive mood, feeling good."
2025-07-13 11:00:13,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:13,happy,"Webcam: Positive mood, feeling good."
2025-07-13 11:00:14,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:14,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:14,happy,"Webcam: Positive mood, feeling good."
2025-07-13 11:00:15,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:15,fear,Webcam: Feeling of apprehension or anxiety.
2025-07-13 11:00:15,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:16,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:16,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 11:00:16,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:17,neutral,Webcam: Calm and composed.
2025-07-13 11:00:17,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:17,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:18,neutral,Webcam: Calm and composed.
2025-07-13 11:00:18,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:18,neutral,Webcam: Calm and composed.
2025-07-13 11:00:19,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:19,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:19,neutral,Webcam: Calm and composed.
2025-07-13 11:00:20,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:20,neutral,Webcam: Calm and composed.
2025-07-13 11:00:20,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:21,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:21,neutral,Webcam: Calm and composed.
2025-07-13 11:00:21,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:22,neutral,Webcam: Calm and composed.
2025-07-13 11:00:22,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:22,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:23,neutral,Webcam: Calm and composed.
2025-07-13 11:00:23,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:23,neutral,Webcam: Calm and composed.
2025-07-13 11:00:23,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:24,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:24,neutral,Webcam: Calm and composed.
2025-07-13 11:00:25,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:25,neutral,Webcam: Calm and composed.
2025-07-13 11:00:25,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:26,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:26,neutral,Webcam: Calm and composed.
2025-07-13 11:00:26,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:27,neutral,Webcam: Calm and composed.
2025-07-13 11:00:27,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:27,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:28,neutral,Webcam: Calm and composed.
2025-07-13 11:00:28,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:28,neutral,Webcam: Calm and composed.
2025-07-13 11:00:28,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:29,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:29,neutral,Webcam: Calm and composed.
2025-07-13 11:00:29,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:30,neutral,Webcam: Calm and composed.
2025-07-13 11:00:30,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:31,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:31,neutral,Webcam: Calm and composed.
2025-07-13 11:00:31,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:32,neutral,Webcam: Calm and composed.
2025-07-13 11:00:32,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:32,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:33,neutral,Webcam: Calm and composed.
2025-07-13 11:00:33,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:33,neutral,Webcam: Calm and composed.
2025-07-13 11:00:33,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:34,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:34,fear,Webcam: Feeling of apprehension or anxiety.
2025-07-13 11:00:34,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:35,fear,Webcam: Feeling of apprehension or anxiety.
2025-07-13 11:00:35,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:36,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:36,neutral,Webcam: Calm and composed.
2025-07-13 11:00:36,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:37,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 11:00:37,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:37,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:38,angry,Webcam: Frustration or irritation detected.
2025-07-13 11:00:38,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:38,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:38,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 11:00:39,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:39,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 11:00:39,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:40,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:40,fear,Webcam: Feeling of apprehension or anxiety.
2025-07-13 11:00:40,Neutral,Sign detected: Open Hand (webcam)
2025-07-13 11:00:41,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 11:00:41,Neutral,Sign detected: Other Gesture (webcam)
2025-07-13 11:00:42,Happy,Sign detected: Thumbs Up (webcam)
2025-07-13 11:00:42,sad,"Webcam: Feeling down, perhaps lonely or disappointed."
2025-07-13 11:00:42,No_Detection,No hand found in webcam frame
2025-07-13 11:00:43,neutral,Webcam: Calm and composed.
2025-07-13 11:00:43,No_Detection,No hand found in webcam frame
2025-07-13 11:00:43,No_Detection,No hand found in webcam frame
2025-07-13 11:00:44,neutral,Webcam: Calm and composed.
2025-07-13 11:00:44,No_Detection,No hand found in webcam frame
2025-07-13 11:00:44,neutral,Webcam: Calm and composed.
2025-07-13 11:00:44,No_Detection,No hand found in webcam frame
2025-07-13 11:00:45,No_Detection,No hand found in webcam frame
2025-07-13 11:00:45,neutral,Webcam: Calm and composed.
2025-07-13 11:01:14,No_Speech,Real-time Voice: Unknown reason.
2025-07-13 11:11:59,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:12:00,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:12:01,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:12:01,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:12:02,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:12:03,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:12:04,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:12:05,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:12:06,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:12:06,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:12:07,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:12:08,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:12:09,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:12:10,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:12:11,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:12:18,No_Detection,No hand found in webcam frame
2025-07-13 11:12:19,No_Detection,No hand found in webcam frame
2025-07-13 11:12:20,No_Detection,No hand found in webcam frame
2025-07-13 11:12:20,No_Detection,No hand found in webcam frame
2025-07-13 11:12:21,No_Detection,No hand found in webcam frame
2025-07-13 11:12:21,No_Detection,No hand found in webcam frame
2025-07-13 11:12:22,No_Detection,No hand found in webcam frame
2025-07-13 11:12:22,No_Detection,No hand found in webcam frame
2025-07-13 11:12:23,No_Detection,No hand found in webcam frame
2025-07-13 11:12:23,No_Detection,No hand found in webcam frame
2025-07-13 11:12:24,No_Detection,No hand found in webcam frame
2025-07-13 11:12:24,No_Detection,No hand found in webcam frame
2025-07-13 11:12:25,No_Detection,No hand found in webcam frame
2025-07-13 11:12:25,No_Detection,No hand found in webcam frame
2025-07-13 11:12:26,No_Detection,No hand found in webcam frame
2025-07-13 11:12:26,No_Detection,No hand found in webcam frame
2025-07-13 11:12:27,No_Detection,No hand found in webcam frame
2025-07-13 11:12:28,No_Detection,No hand found in webcam frame
2025-07-13 11:12:28,No_Detection,No hand found in webcam frame
2025-07-13 11:12:29,No_Detection,No hand found in webcam frame
2025-07-13 11:14:44,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:45,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:46,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:47,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:47,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:48,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:49,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:50,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:51,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:52,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:52,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:53,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:54,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:55,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:56,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:57,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:57,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:58,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:14:59,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:15:00,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:15:01,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:15:01,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:15:02,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:15:03,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:15:04,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:15:05,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:15:06,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:15:07,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:15:07,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:15:08,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:15:09,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:15:10,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:24:56,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:24:56,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:24:57,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:24:58,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:24:59,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:00,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:01,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:01,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:02,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:03,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:04,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:05,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:06,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:06,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:07,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:08,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:09,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:10,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:11,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:11,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:12,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:13,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:14,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:15,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:16,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:16,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:17,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:25:29,No_Detection,No hand found in webcam frame
2025-07-13 11:25:29,No_Detection,No hand found in webcam frame
2025-07-13 11:25:30,No_Detection,No hand found in webcam frame
2025-07-13 11:44:02,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:44:02,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:44:03,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:44:04,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:44:05,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:44:06,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:44:07,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:44:07,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:44:16,No_Detection,No hand found in webcam frame
2025-07-13 11:44:16,No_Detection,No hand found in webcam frame
2025-07-13 11:44:17,No_Detection,No hand found in webcam frame
2025-07-13 11:44:17,No_Detection,No hand found in webcam frame
2025-07-13 11:44:18,No_Detection,No hand found in webcam frame
2025-07-13 11:44:18,No_Detection,No hand found in webcam frame
2025-07-13 11:44:19,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:19,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:20,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:20,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:21,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:21,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:22,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:22,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:23,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:23,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:24,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:24,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:25,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:26,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:26,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:27,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:27,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:28,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:28,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:29,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:29,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:30,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:30,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:31,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:31,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:32,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:32,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:33,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:33,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:34,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:34,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:35,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:35,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:36,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:36,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:37,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:38,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:38,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:39,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:39,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:40,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:40,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:41,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:41,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:42,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:42,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:43,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:43,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:44,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:44,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:45,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:45,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:46,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:46,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:47,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:48,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:48,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:44:49,No_Detection,No hand found in webcam frame
2025-07-13 11:44:49,No_Detection,No hand found in webcam frame
2025-07-13 11:44:50,No_Detection,No hand found in webcam frame
2025-07-13 11:44:50,No_Detection,No hand found in webcam frame
2025-07-13 11:45:16,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:45:17,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:45:18,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:45:19,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:45:20,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:45:21,No_Detection,An unexpected error occurred: name 'sys' is not defined
2025-07-13 11:45:30,No_Detection,No hand found in webcam frame
2025-07-13 11:45:30,No_Detection,No hand found in webcam frame
2025-07-13 11:45:31,No_Detection,No hand found in webcam frame
2025-07-13 11:45:31,No_Detection,No hand found in webcam frame
2025-07-13 11:45:32,No_Detection,No hand found in webcam frame
2025-07-13 11:45:32,No_Detection,No hand found in webcam frame
2025-07-13 11:45:33,No_Detection,No hand found in webcam frame
2025-07-13 11:45:33,No_Detection,No hand found in webcam frame
2025-07-13 11:45:34,No_Detection,No hand found in webcam frame
2025-07-13 11:45:35,No_Detection,No hand found in webcam frame
2025-07-13 11:45:35,No_Detection,No hand found in webcam frame
2025-07-13 11:45:36,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:36,No_Detection,Sign detected: Prediction Error (webcam)
